City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,ushuaia,-54.8,-68.3,8.81,61,40,4.63,AR,1708309900
1,port-aux-francais,-49.35,70.2167,4.69,79,79,7.99,TF,1708309944
2,ola,59.5833,151.2833,-20.48,65,99,2.23,RU,1708309946
3,san fernando de apure,7.8878,-67.4724,28.6,42,63,2.25,VE,1708309947
4,margaret river,-33.95,115.0667,27.36,42,100,4.0,AU,1708309947
5,sao felix do xingu,-6.6447,-51.995,23.39,98,100,0.58,BR,1708309948
6,satsuma,30.8532,-88.0561,9.01,59,43,1.9,US,1708309949
7,hawaiian paradise park,19.5933,-154.9731,21.04,80,100,4.63,US,1708309951
8,bengkulu,-3.8004,102.2655,28.31,74,91,1.52,ID,1708309601
9,port mathurin,-19.6833,63.4167,26.53,69,54,5.81,MU,1708309952
10,awjilah,29.1081,21.2869,11.97,57,0,3.2,LY,1708309955
11,tiksi,71.6872,128.8694,-36.65,96,48,3.26,RU,1708309956
12,stanley,54.868,-1.6985,9.04,85,20,3.09,GB,1708309957
13,aberdeen,57.1437,-2.0981,7.27,81,96,2.06,GB,1708309960
14,west island,-12.1568,96.8225,30.99,66,15,3.09,CC,1708309962
15,malango,-2.9627,119.9001,28.6,63,41,1.45,ID,1708309963
16,gadzhiyevo,69.2551,33.3362,-6.15,88,88,9.69,RU,1708309964
17,college,64.8569,-147.8028,-7.74,64,75,0.0,US,1708309965
18,adamstown,-25.066,-130.1015,24.92,76,100,3.28,PN,1708309939
19,nikolayevsk-on-amure,53.1406,140.73,-18.04,91,100,2.31,RU,1708309703
20,puerto baquerizo moreno,-0.9,-89.6,26.4,86,100,4.13,EC,1708309968
21,kalulushi,-12.8378,28.0919,17.75,97,96,1.1,ZM,1708309969
22,portland,45.5234,-122.6762,8.58,82,75,3.6,US,1708309970
23,tonning,54.3167,8.95,6.11,94,100,8.32,DE,1708309972
24,lobujya,27.95,86.8167,-8.71,45,46,1.67,NP,1708309973
25,fort mcmurray,56.7268,-111.381,-7.27,62,0,3.6,CA,1708309974
26,waitangi,-43.9535,-176.5597,19.9,85,11,12.14,NZ,1708309975
27,edinburgh of the seven seas,-37.0676,-12.3116,14.65,59,86,9.08,SH,1708309976
28,kruszwica,52.6756,18.3313,5.62,74,100,5.79,PL,1708309977
29,newman,37.3138,-121.0208,18.13,77,93,5.81,US,1708309978
30,tejen,37.3834,60.5054,-1.13,74,98,4.53,TM,1708309979
31,santa maria de cayon,43.3079,-3.8756,13.47,100,100,2.57,ES,1708309981
32,bethel,41.3712,-73.414,0.92,62,7,4.97,US,1708309982
33,roccella ionica,38.322,16.4009,12.1,80,65,4.34,IT,1708309983
34,papatowai,-46.5619,169.4708,12.78,72,15,10.53,NZ,1708309986
35,hadibu,12.65,54.0333,23.0,64,6,3.26,YE,1708309987
36,badger,64.8,-147.5333,-7.79,70,75,0.0,US,1708309983
37,ribeira grande,38.5167,-28.7,17.65,89,5,4.02,PT,1708309989
38,susuman,62.7833,148.1667,-29.45,87,100,1.34,RU,1708309897
39,puerto natales,-51.7236,-72.4875,11.42,89,100,1.86,CL,1708309991
40,buta,2.7858,24.73,21.32,94,100,0.49,CD,1708309992
41,mossel bay,-34.1831,22.146,16.96,88,30,3.74,ZA,1708309994
42,tangalle,6.024,80.7911,26.09,71,14,7.49,LK,1708309995
43,colonia,50.9333,6.95,9.42,86,75,7.2,DE,1708309805
44,davydovka,51.1578,39.4292,-7.37,93,43,3.83,RU,1708309997
45,kasane,-17.8167,25.15,24.56,40,18,5.69,BW,1708309999
46,lihue,21.9789,-159.3672,25.58,54,20,9.26,US,1708310000
47,dalandzadgad,43.5708,104.425,-12.99,18,72,2.22,MN,1708310001
48,papao,-17.75,-149.55,30.82,78,100,6.34,PF,1708310003
49,longyearbyen,78.2186,15.6401,-12.09,61,40,9.26,SJ,1708310004
50,lompoc,34.6391,-120.4579,14.88,96,100,7.2,US,1708310005
51,holualoa,19.6228,-155.9522,25.91,72,20,9.26,US,1708310006
52,wailua homesteads,22.0669,-159.378,25.24,55,20,9.26,US,1708310008
53,bredasdorp,-34.5322,20.0403,17.52,90,19,3.76,ZA,1708310010
54,ust-nera,64.5667,143.2,-29.22,93,100,1.15,RU,1708310010
55,talnakh,69.4865,88.3972,-19.89,85,100,7.92,RU,1708310011
56,bel ombre,-4.6167,55.4167,28.91,79,75,8.23,SC,1708310012
57,san patricio,28.017,-97.5169,11.05,54,0,2.07,US,1708310014
58,hammerfest,70.6634,23.6821,0.25,80,75,5.14,NO,1708310015
59,yellowknife,62.456,-114.3525,-19.71,71,75,2.57,CA,1708310016
60,benghazi,32.1167,20.0667,13.63,72,12,2.76,LY,1708309965
61,yaren,-0.5472,166.916,28.96,77,52,3.79,NR,1708310001
62,port elizabeth,-33.918,25.5701,20.17,90,0,4.63,ZA,1708309809
63,kangding,30.0513,101.9603,13.08,28,1,1.67,CN,1708309983
64,lorengau,-2.0226,147.2712,28.9,81,88,4.59,PG,1708310021
65,ulsteinvik,62.3432,5.8487,4.31,66,90,4.02,NO,1708310022
66,fale old settlement,-9.3852,-171.2468,28.43,81,99,5.78,TK,1708310023
67,belabo,4.9333,13.3,20.99,43,100,0.96,CM,1708310024
68,grytviken,-54.2811,-36.5092,3.58,88,98,6.66,GS,1708310025
69,huarmey,-10.0681,-78.1522,24.74,78,100,2.65,PE,1708310026
70,damaturu,11.747,11.9608,20.75,15,15,3.32,NG,1708310027
71,jamestown,42.097,-79.2353,-0.23,72,99,5.36,US,1708309835
72,burang,30.25,81.1667,-5.11,90,100,3.89,CN,1708310029
73,srivardhan,18.0333,73.0167,24.74,58,29,1.39,IN,1708310030
74,kapuskasing,49.4169,-82.4331,-16.95,71,40,5.14,CA,1708310031
75,puerto ayora,-0.7393,-90.3518,24.75,100,100,2.24,EC,1708310032
76,asubulaq,49.5583,83.0558,-27.4,99,92,1.3,KZ,1708310033
77,udachny,66.4167,112.4,-17.96,94,100,7.15,RU,1708310034
78,parnu,58.3859,24.4971,-2.95,93,75,2.06,EE,1708310035
79,punta arenas,-53.15,-70.9167,12.06,76,20,3.09,CL,1708309846
80,iqaluit,63.7506,-68.5145,-33.15,68,20,11.83,CA,1708309754
81,invercargill,-46.4,168.35,13.34,75,37,11.18,NZ,1708310006
82,kunming,25.0389,102.7183,12.96,38,0,5.0,CN,1708309872
83,fort bragg,35.139,-79.006,6.01,55,0,2.57,US,1708310040
84,kingston,17.997,-76.7936,27.53,76,20,7.2,JM,1708309759
85,anton,8.4,-80.2667,28.08,85,100,5.08,PA,1708310042
86,bardai,11.65,7.2333,19.91,16,75,3.8,NG,1708310043
87,port lincoln,-34.7333,135.8667,24.56,54,95,4.33,AU,1708310045
88,anadyr,64.75,177.4833,-10.72,72,20,20.0,RU,1708310046
89,keflavik,64.0049,-22.5624,4.24,93,75,3.09,IS,1708310047
90,rennertshofen,48.75,11.0667,8.49,87,75,5.66,DE,1708310048
91,dunedin,-45.8742,170.5036,17.3,57,85,5.96,NZ,1708309991
92,ghanzi,-21.5667,21.7833,21.11,68,10,3.59,BW,1708310050
93,st. john's,47.5649,-52.7093,-5.12,88,75,13.38,CA,1708310001
94,prince george,53.9166,-122.753,-2.64,76,100,0.0,CA,1708310046
95,port saint john's,-31.6229,29.5448,20.89,89,52,2.97,ZA,1708310053
96,ilulissat,69.2167,-51.1,-9.99,92,75,2.57,GL,1708310054
97,sisimiut,66.9395,-53.6735,-13.91,93,100,2.95,GL,1708310056
98,djambala,-2.5447,14.7533,20.82,93,100,2.07,CG,1708310057
99,albany,42.6001,-73.9662,-0.23,56,85,0.45,US,1708310058
100,tamale,9.4008,-0.8393,28.77,16,4,2.52,GH,1708310060
101,mermoz boabab,14.7065,-17.4758,23.31,83,0,3.09,SN,1708310061
102,kuanda,56.3161,116.0806,-31.87,92,85,1.49,RU,1708310062
103,alofi,-19.0595,-169.9187,28.94,70,100,10.29,NU,1708309866
104,adam,22.3756,57.5233,20.1,32,40,4.86,OM,1708310064
105,walvis bay,-22.9575,14.5053,15.75,91,0,1.34,NA,1708310065
106,aasiaat,68.7098,-52.8699,-15.61,95,93,2.76,GL,1708310067
107,malvan,16.0667,73.4667,24.77,61,77,2.49,IN,1708310068
108,uturoa,-16.7333,-151.4333,28.4,77,100,4.64,PF,1708310069
109,hamilton,39.1834,-84.5333,1.47,68,0,3.6,US,1708310071
110,nar'yan-mar,67.6713,53.087,-12.16,94,100,5.81,RU,1708309875
111,fortuna,40.5982,-124.1573,10.52,94,75,4.63,US,1708310073
112,dickinson,29.4608,-95.0513,10.06,72,0,2.06,US,1708310074
113,acapulco de juarez,16.8634,-99.8901,26.9,54,0,1.54,MX,1708309776
114,gemena,3.25,19.7667,20.85,86,100,1.03,CD,1708310077
115,olonkinbyen,70.9221,-8.7187,0.11,96,98,4.36,SJ,1708310078
116,bamboo flat,11.7,92.7167,29.05,54,100,3.6,IN,1708310079
117,manokwari,-0.8667,134.0833,26.98,83,100,1.52,ID,1708310081
118,georgetown,5.4112,100.3354,29.97,79,20,2.06,MY,1708309952
119,zalingei,12.9096,23.4741,20.66,19,52,2.58,SD,1708310083
120,enewetak,11.3474,162.3373,26.44,72,97,6.61,MH,1708310084
121,south venice,27.0531,-82.4243,15.02,97,100,5.66,US,1708310085
122,port alfred,-33.5906,26.891,21.33,87,15,6.76,ZA,1708310085
123,plastun,44.7561,136.2939,3.42,76,88,2.27,RU,1708310087
124,kenai,60.5544,-151.2583,4.05,69,100,6.17,US,1708310088
125,vuktyl,63.8567,57.3094,-10.5,92,100,8.05,RU,1708310089
126,touros,-5.1989,-35.4608,27.04,85,88,3.85,BR,1708310091
127,avarua,-21.2078,-159.775,27.03,65,75,6.69,CK,1708310092
128,batar,46.7,21.8167,1.32,72,41,1.27,RO,1708310093
129,afaahiti,-17.75,-149.2833,29.93,78,100,5.59,PF,1708310094
130,slave lake,55.2834,-114.769,-6.01,49,0,0.0,CA,1708310096
131,sechura,-5.5569,-80.8222,27.25,72,95,5.17,PE,1708310084
132,enriquillo,17.9,-71.2333,24.53,87,13,4.66,DO,1708310098
133,glace bay,46.1969,-59.957,-6.59,68,20,8.23,CA,1708310099
134,blackmans bay,-43.0167,147.3167,18.07,68,91,4.29,AU,1708310100
135,tidjikja,18.5564,-11.4271,22.16,19,0,8.94,MR,1708310101
136,kharp,66.8014,65.8081,-13.8,98,100,2.26,RU,1708310102
137,magadan,59.5667,150.8,-20.82,63,100,1.49,RU,1708309888
138,limon,10.0,-83.0333,26.14,87,100,1.63,CR,1708309963
139,mezhdurechenskiy,59.6,65.9333,-13.54,81,5,5.36,RU,1708310105
140,whitehorse,60.7161,-135.0538,-2.57,64,75,6.71,CA,1708310106
141,hithadhoo,-0.6,73.0833,28.64,80,98,5.74,MV,1708310107
142,halifax,44.6453,-63.5724,-2.1,82,100,0.89,CA,1708310070
143,carnarvon,-24.8667,113.6333,34.6,42,59,2.47,AU,1708310110
144,melekeok village,7.4957,134.6367,30.31,70,75,7.2,PW,1708310111
145,klyuchi,52.2667,79.1667,-26.5,97,11,2.6,RU,1708310112
146,kodiak,57.79,-152.4072,4.73,93,100,1.54,US,1708310113
147,zheleznogorsk-ilimskiy,56.5768,104.1217,-30.26,99,100,1.67,RU,1708309955
148,akureyri,65.6835,-18.0878,-0.04,93,0,1.03,IS,1708309953
149,codrington,-38.2667,141.9667,21.18,54,77,6.14,AU,1708310117
150,guarapuava,-25.3953,-51.4581,15.67,95,9,1.43,BR,1708310118
151,orcopampa,-15.2661,-72.3417,7.92,96,100,0.63,PE,1708310119
152,saint-pierre,-21.3393,55.4781,24.82,69,20,6.69,RE,1708310121
153,koniecpol,50.7747,19.689,0.33,79,100,4.2,PL,1708310122
154,mahina,-17.5065,-149.489,30.87,70,75,3.6,PF,1708310123
155,natal,-5.795,-35.2094,28.36,89,75,3.09,BR,1708310124
156,thompson,55.7435,-97.8558,-22.91,77,40,1.54,CA,1708310126
157,petropavlovsk-kamchatsky,53.0452,158.6483,-5.67,60,0,4.47,RU,1708309859
158,spas-demensk,54.4122,34.0226,-15.74,100,96,1.86,RU,1708310128
159,churapcha,62.0025,132.4325,-31.16,88,100,2.63,RU,1708310129
160,bilibino,68.0546,166.4372,-22.44,80,44,1.94,RU,1708310130
161,wangqing,43.3218,129.7634,-1.11,84,100,4.01,CN,1708310131
162,labytnangi,66.6572,66.4183,-10.05,94,100,6.59,RU,1708309834
163,qaqortoq,60.7167,-46.0333,-3.68,77,100,3.21,GL,1708310134
164,saint-joseph,-21.3667,55.6167,24.21,80,86,6.39,RE,1708310136
165,port-vila,-17.7338,168.3219,29.78,79,75,4.12,VU,1708310137
166,crane,31.3974,-102.3501,8.88,39,0,6.19,US,1708310138
167,al bawiti,28.3492,28.8659,10.67,85,0,3.2,EG,1708309990
168,al majaridah,19.1236,41.9111,22.49,82,40,0.72,SA,1708310140
169,kuta,-8.7233,115.1723,30.97,70,20,2.24,ID,1708310022
170,kayangel,8.0823,134.7173,27.54,80,100,7.37,PW,1708310142
171,shortandy,51.7006,70.9994,-32.7,100,45,2.5,KZ,1708310143
172,darovskoy,58.77,47.9564,-10.58,96,100,1.92,RU,1708310144
173,nemuro,43.3236,145.575,3.32,90,96,8.21,JP,1708310145
174,laojunmiao,39.8333,97.7333,-6.58,50,67,2.04,CN,1708310146
175,antofagasta,-23.65,-70.4,20.6,84,85,0.86,CL,1708310147
176,new norfolk,-42.7826,147.0587,18.72,43,59,2.46,AU,1708310148
177,seybaplaya,19.65,-90.6667,20.7,75,84,6.67,MX,1708310149
178,queenstown,-31.8976,26.8753,11.62,95,34,1.02,ZA,1708310150
179,west bay,19.3667,-81.4167,26.04,74,75,3.6,KY,1708310151
180,port isabel,26.0734,-97.2086,9.47,71,0,2.57,US,1708310152
181,valparaiso,-33.0393,-71.6273,16.8,88,20,3.09,CL,1708310153
182,polyarnyy,69.1989,33.4478,-5.89,88,96,9.34,RU,1708310154
183,nova sintra,14.8667,-24.7167,20.75,78,0,8.82,CV,1708310155
184,vernon,50.2581,-119.2691,1.2,69,57,0.51,CA,1708310156
185,bazarnyye mataki,54.8833,49.9333,-7.77,93,100,9.83,RU,1708310157
186,arkhangel'sk,64.5401,40.5433,-5.94,85,75,7.0,RU,1708310158
187,sinabang,2.4803,96.3801,27.37,79,100,1.46,ID,1708310159
188,pereslavl'-zalesskiy,56.7393,38.8563,-10.9,98,98,3.19,RU,1708310162
189,monster,52.0258,4.175,9.43,93,100,3.58,NL,1708310163
190,karratha,-20.7377,116.8463,41.42,18,2,4.9,AU,1708310165
191,cidreira,-30.1811,-50.2056,23.6,85,21,5.4,BR,1708310166
192,anton lizardo,19.05,-95.9833,18.45,72,100,6.51,MX,1708310167
193,abilene,32.4487,-99.7331,7.16,55,0,3.6,US,1708309869
194,tazovsky,67.4667,78.7,-17.11,84,100,11.28,RU,1708310169
195,isafjordur,66.0755,-23.124,3.54,85,100,2.07,IS,1708310171
196,buritis,-15.6178,-46.4233,22.36,87,100,1.77,BR,1708310172
197,qaryat suluq,31.6682,20.2521,11.22,77,16,2.5,LY,1708310173
198,laguna,38.421,-121.4238,17.41,65,75,11.83,US,1708310174
199,imeni morozova,59.9757,31.0376,-9.98,98,55,2.03,RU,1708310175
200,bowen,-20.0167,148.2333,30.02,65,100,7.39,AU,1708310177
201,vanimo,-2.6741,141.3028,28.75,80,85,2.61,PG,1708310178
202,sarupathar,26.1984,93.8094,22.18,43,55,0.6,IN,1708310179
203,quatre cocos,-20.2078,57.7625,26.16,70,98,7.34,MU,1708310180
204,fauske,67.2588,15.3918,-4.98,90,37,3.14,NO,1708310181
205,eraan,9.0629,117.7016,30.81,63,61,2.4,PH,1708310183
206,rongelap,11.1635,166.8941,26.46,81,97,6.54,MH,1708310184
207,tofol,5.3248,163.0078,28.88,79,75,5.14,FM,1708310185
208,canutama,-6.5339,-64.3831,24.28,99,100,0.7,BR,1708310186
209,paredon,16.0333,-93.8667,22.77,64,2,10.16,MX,1708310187
210,cabo san lucas,22.8909,-109.9124,24.17,35,0,2.06,MX,1708310188
211,novyy urgal,51.0736,132.5642,-13.46,65,34,2.47,RU,1708310174
212,ammon,43.4696,-111.9666,-0.01,95,100,3.67,US,1708310191
213,bac lieu,9.285,105.7244,29.11,65,7,6.56,VN,1708309971
214,atafu village,-8.5421,-172.5159,28.86,80,90,5.86,TK,1708310193
215,nuuk,64.1835,-51.7216,-0.66,100,100,4.12,GL,1708310194
216,lospalos,-8.5186,127.0025,29.64,63,47,5.55,TL,1708310195
217,acarau,-2.8856,-40.12,26.14,86,97,3.33,BR,1708310062
218,san antonio de pale,-1.4014,5.6325,28.49,77,84,1.87,GQ,1708310197
219,fort morgan,40.2503,-103.8,5.36,48,75,5.14,US,1708310198
220,khvalynsk,52.4906,48.1058,-6.23,94,100,7.27,RU,1708310199
221,prince rupert,54.3161,-130.3201,7.05,76,100,2.06,CA,1708310202
222,vorgashor,67.5833,63.95,-11.04,92,100,8.4,RU,1708309966
223,kidal,18.4411,1.4078,19.14,27,58,6.3,ML,1708310204
224,gizo,-8.103,156.8419,29.51,72,31,4.92,SB,1708310206
225,tsiombe,-25.3,45.4833,22.49,90,20,5.23,MG,1708310207
226,nadi,-17.8,177.4167,30.0,79,75,2.06,FJ,1708310129
227,el granada,37.5027,-122.4694,16.57,90,100,11.32,US,1708310209
228,pisco,-13.7,-76.2167,24.45,78,0,7.2,PE,1708310210
229,pawayan,28.0667,80.1,17.14,38,96,3.42,IN,1708310211
230,biryusinsk,55.9634,97.8235,-28.18,95,57,0.46,RU,1708310213
231,burutu,5.3509,5.5076,27.15,86,10,1.66,NG,1708310214
232,razole,16.4833,81.8333,26.89,59,61,1.02,IN,1708310215
233,hami,42.8,93.45,-8.13,21,100,1.56,CN,1708309990
234,qamdo,31.1667,97.2333,-3.21,37,5,3.39,CN,1708310217
235,kerikeri,-35.2268,173.9474,22.85,62,90,3.33,NZ,1708310156
236,deqen,29.9618,90.7188,2.89,29,59,2.76,CN,1708310219
237,yemetsk,63.4721,41.7941,-9.81,95,90,2.67,RU,1708310220
238,iskateley,67.6803,53.1512,-12.21,94,100,5.81,RU,1708310222
239,lower sackville,44.7733,-63.6885,-2.58,80,100,3.6,CA,1708310223
240,upington,-28.4478,21.2561,21.21,14,0,1.54,ZA,1708310216
241,ta`u,-14.2336,-169.5144,28.43,83,100,9.32,AS,1708310225
242,garoowe,8.4054,48.4845,19.48,87,8,4.87,SO,1708309975
243,aykhal,66.0,111.5,-20.07,96,100,5.92,RU,1708309992
244,loango,-4.6719,11.8312,25.65,88,100,0.54,CG,1708310228
245,daru,-9.0763,143.2092,30.28,70,92,2.75,PG,1708310230
246,bonthe,7.5264,-12.505,26.44,91,72,1.41,SL,1708310231
247,tura,25.5198,90.2201,23.15,25,7,0.6,IN,1708310232
248,tinghir,31.5157,-5.5343,8.13,65,0,0.52,MA,1708310233
249,vadso,70.0744,29.7487,-2.91,86,100,8.75,NO,1708310234
250,la ronge,55.1001,-105.2842,-15.86,60,0,4.12,CA,1708310235
251,sandnessjoen,66.0217,12.6316,-9.71,81,89,6.03,NO,1708310236
252,bozeman,45.6796,-111.0386,2.68,91,100,1.54,US,1708310237
253,goondiwindi,-28.55,150.3167,30.79,40,100,1.75,AU,1708310238
254,hauterive,46.0901,3.4459,9.31,96,100,1.25,FR,1708310239
255,mount gambier,-37.8333,140.7667,25.14,40,21,4.56,AU,1708309995
256,galle,6.0367,80.217,23.73,82,72,3.03,LK,1708309484
257,sayat,38.7839,63.8803,-4.07,24,73,4.59,TM,1708310242
258,old town,50.087,14.4202,8.82,92,100,8.23,CZ,1708310029
259,terme,41.2092,36.9739,7.96,85,100,3.66,TR,1708310245
260,ploneour-lanvern,47.9,-4.2833,10.18,87,100,4.63,FR,1708310245
261,la cruz,23.9167,-106.9,19.19,67,0,1.89,MX,1708310246
262,tucuma,-0.1833,-50.05,25.14,87,47,3.49,BR,1708310248
263,weno,7.4515,151.8468,30.97,62,40,6.17,FM,1708310249
264,javea,38.7833,0.1667,13.25,82,98,0.45,ES,1708310251
265,havre,49.5833,0.3333,11.22,100,100,4.12,FR,1708310252
266,broome,42.2506,-75.833,-0.93,70,100,5.66,US,1708310253
267,haiku-pauwela,20.9219,-156.3051,21.81,67,18,5.36,US,1708310254
268,saint-philippe,-21.3585,55.7679,24.77,82,97,6.34,RE,1708310255
269,priozersk,61.0393,30.1291,-9.47,54,49,3.0,RU,1708310256
270,ippy,6.2679,21.2247,23.73,27,85,0.77,CF,1708310172
271,egilsstadir,65.2653,-14.3948,-2.05,100,0,2.57,IS,1708310258
272,kayyerkan,69.3786,87.7439,-19.84,76,100,10.49,RU,1708310259
273,gordonvale,-17.0936,145.7842,32.75,75,100,3.07,AU,1708310260
274,bambanglipuro,-7.95,110.2833,30.62,68,55,1.2,ID,1708310261
275,gagliano del capo,39.8442,18.3695,11.68,82,100,4.63,IT,1708310262
276,howard springs,-12.497,131.047,33.32,77,88,5.31,AU,1708310263
277,sinop,41.7711,34.8709,2.22,97,100,1.59,TR,1708310175
278,guilin,25.2819,110.2864,25.06,80,89,1.2,CN,1708310266
279,verkhnevilyuysk,63.4453,120.3167,-25.73,92,100,3.61,RU,1708310267
280,east london,-33.0153,27.9116,20.24,91,29,4.31,ZA,1708310268
